episode,total_reward,avg_reward_10,best_reward
1,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018
2,1.4000000000000001,0.6,0.6
3,-4.1,-0.9666666666666665,0.6
4,1.3000000000000003,-0.3999999999999998,0.6
5,1.3,-0.05999999999999983,0.6
6,1.3,0.16666666666666682,0.6
7,1.3,0.3285714285714287,0.6
8,1.1,0.42500000000000004,0.6
9,1.3,0.5222222222222223,0.6
10,1.3,0.6,0.6
11,1.3,0.7500000000000001,0.7500000000000001
12,1.3,0.74,0.7500000000000001
13,-1.0,1.0500000000000003,1.0500000000000003
14,1.3,1.05,1.0500000000000003
15,1.7000000000000002,1.0900000000000003,1.0900000000000003
16,0.5,1.0100000000000002,1.0900000000000003
17,1.3,1.0100000000000002,1.0900000000000003
18,1.3,1.03,1.0900000000000003
19,-1.7,0.73,1.0900000000000003
20,-1.7,0.43000000000000005,1.0900000000000003
21,1.3,0.43,1.0900000000000003
22,1.3,0.43,1.0900000000000003
23,1.3,0.6599999999999999,1.0900000000000003
24,-2.2,0.31000000000000005,1.0900000000000003
25,1.1,0.25000000000000006,1.0900000000000003
26,1.3,0.32999999999999996,1.0900000000000003
27,1.3,0.32999999999999996,1.0900000000000003
28,-3.4000000000000004,-0.13999999999999999,1.0900000000000003
29,1.1,0.13999999999999999,1.0900000000000003
30,1.3,0.43999999999999995,1.0900000000000003
31,1.3,0.43999999999999995,1.0900000000000003
32,1.3,0.44000000000000006,1.0900000000000003
33,2.0,0.51,1.0900000000000003
34,1.3,0.86,1.0900000000000003
35,1.3,0.8800000000000001,1.0900000000000003
36,1.4,0.89,1.0900000000000003
37,1.3,0.89,1.0900000000000003
38,-2.1,1.02,1.0900000000000003
39,1.3,1.0400000000000003,1.0900000000000003
40,1.6,1.07,1.0900000000000003
41,1.4,1.08,1.0900000000000003
42,1.1,1.06,1.0900000000000003
43,1.3,0.9900000000000002,1.0900000000000003
44,1.1,0.9700000000000001,1.0900000000000003
45,1.3,0.9700000000000001,1.0900000000000003
46,1.3,0.9600000000000002,1.0900000000000003
47,-5.700000000000001,0.25999999999999995,1.0900000000000003
48,0.19999999999999973,0.4899999999999999,1.0900000000000003
49,1.3,0.48999999999999994,1.0900000000000003
50,1.3,0.45999999999999985,1.0900000000000003
51,1.6,0.47999999999999987,1.0900000000000003
52,1.1,0.47999999999999987,1.0900000000000003
53,0.7000000000000001,0.41999999999999993,1.0900000000000003
54,1.3,0.43999999999999995,1.0900000000000003
55,0.4999999999999999,0.36,1.0900000000000003
56,0.9000000000000001,0.31999999999999984,1.0900000000000003
57,1.1,1.0,1.0900000000000003
58,1.3,1.11,1.11
59,-1.6000000000000003,0.8200000000000001,1.11
60,1.1,0.8,1.11
61,-0.9,0.55,1.11
62,1.3,0.57,1.11
63,1.3,0.63,1.11
64,1.3,0.63,1.11
65,-1.9000000000000001,0.38999999999999996,1.11
66,-1.3,0.16999999999999998,1.11
67,-0.8,-0.020000000000000018,1.11
68,0.9000000000000001,-0.06000000000000003,1.11
69,1.3,0.23000000000000004,1.11
70,0.9000000000000001,0.21000000000000002,1.11
71,-0.30000000000000004,0.27,1.11
72,1.3,0.27,1.11
73,0.7000000000000001,0.21000000000000002,1.11
74,-1.0,-0.019999999999999983,1.11
75,1.3,0.3,1.11
76,0.3999999999999999,0.4700000000000001,1.11
77,1.3,0.6799999999999999,1.11
78,-1.3,0.45999999999999996,1.11
79,1.7000000000000002,0.5,1.11
80,1.3,0.5399999999999999,1.11
81,0.7,0.64,1.11
82,1.3,0.64,1.11
83,1.1,0.68,1.11
84,-1.9,0.5900000000000001,1.11
85,1.5,0.61,1.11
86,1.3,0.7,1.11
87,1.3,0.7,1.11
88,1.3,0.9600000000000002,1.11
89,1.1,0.9,1.11
90,0.9,0.8600000000000001,1.11
91,-2.4000000000000004,0.55,1.11
92,0.9000000000000001,0.51,1.11
93,1.3,0.53,1.11
94,1.2000000000000002,0.8400000000000001,1.11
95,1.2000000000000002,0.8099999999999999,1.11
96,1.3,0.8099999999999999,1.11
97,1.3,0.8099999999999999,1.11
98,1.3,0.8099999999999999,1.11
99,-1.2,0.5799999999999998,1.11
100,1.1,0.6,1.11
101,1.3,0.9700000000000001,1.11
102,-1.5,0.7300000000000001,1.11
103,1.1,0.71,1.11
104,1.3,0.72,1.11
105,1.1,0.7100000000000002,1.11
106,-1.7000000000000002,0.41000000000000003,1.11
107,1.1,0.39000000000000007,1.11
108,-4.3,-0.16999999999999993,1.11
109,1.3,0.0800000000000001,1.11
110,1.3,0.10000000000000005,1.11
111,1.4,0.11000000000000003,1.11
112,1.2,0.38000000000000006,1.11
113,-2.500000000000001,0.019999999999999928,1.11
114,1.3,0.01999999999999986,1.11
115,-1.6,-0.2500000000000001,1.11
116,1.3,0.04999999999999991,1.11
117,1.3,0.06999999999999992,1.11
118,1.3,0.6299999999999998,1.11
119,1.3,0.6299999999999999,1.11
120,0.8,0.5799999999999998,1.11
121,1.3,0.57,1.11
122,0.9000000000000001,0.5399999999999999,1.11
123,1.2000000000000002,0.9100000000000001,1.11
124,1.3,0.9100000000000001,1.11
125,1.3,1.2000000000000004,1.2000000000000004
126,1.3,1.2000000000000002,1.2000000000000004
127,-3.1000000000000005,0.7600000000000002,1.2000000000000004
128,0.9000000000000001,0.72,1.2000000000000004
129,0.7000000000000001,0.6600000000000001,1.2000000000000004
130,-5.0,0.07999999999999999,1.2000000000000004
131,1.3,0.0800000000000001,1.2000000000000004
132,-4.0,-0.41000000000000003,1.2000000000000004
133,1.7999999999999998,-0.3500000000000001,1.2000000000000004
134,1.3,-0.35,1.2000000000000004
135,1.3,-0.3500000000000001,1.2000000000000004
136,1.3,-0.3500000000000001,1.2000000000000004
137,1.1,0.06999999999999999,1.2000000000000004
138,1.3,0.10999999999999995,1.2000000000000004
139,-0.19999999999999996,0.019999999999999973,1.2000000000000004
140,1.3,0.6499999999999999,1.2000000000000004
141,1.3,0.65,1.2000000000000004
142,1.1,1.16,1.2000000000000004
143,1.1,1.0899999999999999,1.2000000000000004
144,-2.2,0.74,1.2000000000000004
145,1.1,0.7200000000000001,1.2000000000000004
146,1.3,0.72,1.2000000000000004
147,-1.0,0.51,1.2000000000000004
148,-0.7,0.31000000000000005,1.2000000000000004
149,1.3,0.4600000000000001,1.2000000000000004
150,1.3,0.4600000000000001,1.2000000000000004
151,0.6,0.39,1.2000000000000004
152,1.1,0.39,1.2000000000000004
153,1.3,0.41,1.2000000000000004
154,-3.4000000000000004,0.29000000000000004,1.2000000000000004
155,-0.8,0.10000000000000006,1.2000000000000004
156,1.1,0.07999999999999999,1.2000000000000004
157,1.1,0.29000000000000004,1.2000000000000004
158,1.3,0.49000000000000005,1.2000000000000004
159,-2.220446049250313e-16,0.36000000000000004,1.2000000000000004
160,1.1,0.33999999999999997,1.2000000000000004
161,1.3,0.41000000000000003,1.2000000000000004
162,-1.0999999999999999,0.18999999999999997,1.2000000000000004
163,1.5,0.21000000000000005,1.2000000000000004
164,1.3,0.6799999999999999,1.2000000000000004
165,1.7000000000000002,0.93,1.2000000000000004
166,0.5,0.8699999999999999,1.2000000000000004
167,1.3,0.89,1.2000000000000004
168,1.1,0.8699999999999999,1.2000000000000004
169,1.3,1.0000000000000002,1.2000000000000004
170,-1.5,0.74,1.2000000000000004
171,1.1,0.7200000000000001,1.2000000000000004
172,1.3,0.9600000000000002,1.2000000000000004
173,1.1,0.9200000000000002,1.2000000000000004
174,1.3,0.9200000000000002,1.2000000000000004
175,1.3,0.8800000000000001,1.2000000000000004
176,1.6,0.99,1.2000000000000004
177,1.3,0.99,1.2000000000000004
178,1.3,1.0100000000000002,1.2000000000000004
179,-2.0,0.68,1.2000000000000004
180,1.3,0.9600000000000002,1.2000000000000004
181,1.3,0.9800000000000001,1.2000000000000004
182,1.3,0.9800000000000002,1.2000000000000004
183,1.3,1.0000000000000002,1.2000000000000004
184,1.5,1.02,1.2000000000000004
185,1.1,1.0,1.2000000000000004
186,-1.2,0.72,1.2000000000000004
187,-1.9,0.4,1.2000000000000004
188,-2.1,0.06000000000000005,1.2000000000000004
189,-3.6000000000000005,-0.09999999999999995,1.2000000000000004
190,1.3,-0.09999999999999998,1.2000000000000004
191,1.3,-0.10000000000000006,1.2000000000000004
192,1.3,-0.10000000000000006,1.2000000000000004
